0.520073567,0.443793424,0.169081901,0.698322568,0.10176997,6.291572923
0.118751547,0.517804596,0.143501435,0.443761887,0.620951547,5.49326322
0.026184203,0.878481295,0.052513929,0.909656257,0.380061238,8.906618728
0.848273812,0.190727338,0.121566493,0.075014963,0.185978324,4.364342735
0.210087926,0.893373623,0.743385385,0.112226137,0.387317168,8.953831159
0.085571939,0.88536607,0.154322785,0.03727026,0.81052914,8.297774943
0.720925959,0.148757442,0.279952959,0.066831609,0.444956032,3.632815643
0.943964735,0.056156015,0.641976452,0.308634155,0.688193323,3.793587076
0.689777802,0.512682482,0.805799529,0.551611406,0.04508196,7.420421046
0.678100924,0.343249768,0.41045719,0.941971723,0.965524805,6.159927565
0.76332415,0.602323,0.516226045,0.174844372,0.96692891,8.004455812
0.205980864,0.579750949,0.278356939,0.825449271,0.085862314,6.725172496
0.668188543,0.675705682,0.606339961,0.738051794,0.949983998,8.963426751
0.056388826,0.253860951,0.195178031,0.322244787,0.680893124,2.821050773
0.898455782,0.303296237,0.673313106,0.801177885,0.900753089,6.38107338
0.899341516,0.314332408,0.063587346,0.613297014,0.470910255,6.154938327
0.469980041,0.15746313,0.38793616,0.160426299,0.284705941,3.076759906
0.604525802,0.021887366,0.484532375,0.482387212,0.948202657,2.604393361
0.84322022,0.83657414,0.00428338,0.742400278,0.352714415,10.80221337
0.957045431,0.548102715,0.910421683,0.043842707,0.326118518,8.057300422
0.06777255,0.264524536,0.387055279,0.710695722,0.201337699,3.383756914
0.783324582,0.971990695,0.814089218,0.433874644,0.34076766,11.71900517
0.438345916,0.629749808,0.559336379,0.377675947,0.20579702,7.489109331
0.177224749,0.296155507,0.793000141,0.0888404,0.260280383,3.468304245
0.667149639,0.33758651,0.951261335,0.000486242,0.707165046,5.259003857
0.019256602,0.957503971,0.207328871,0.057435571,0.539776675,8.780426758
0.373412458,0.306123155,0.784680761,0.201550511,0.790415605,4.257372857
0.825202413,0.01769162,0.866681413,0.5304359,0.066075832,3.364604446
0.180801611,0.740753378,0.626513396,0.450064699,0.330145719,7.803348012
0.583908604,0.2317271,0.207088639,0.522346739,0.086483375,4.407246839
0.128213684,0.925039649,0.930126789,0.22531898,0.614362339,9.149246032
0.319800721,0.387214685,0.559668426,0.233605089,0.105606765,4.806663154
0.583806725,0.675472592,0.76863199,0.657310048,0.105156752,8.664768907
0.486005955,0.304934826,0.928143334,0.084150562,0.020348878,4.500054827
0.656302877,0.345520927,0.129367664,0.309212373,0.800019943,5.417563912
0.555113464,0.134961825,0.082234961,0.552849112,0.999538288,3.451759966
0.237180973,0.564910042,0.03511256,0.205633905,0.781738152,6.009443086
0.867163941,0.180190473,0.338769339,0.553968125,0.722891382,4.855091153
0.580401651,0.810376232,0.795652422,0.303093166,0.740168854,9.520684265
0.388940225,0.63448045,0.599061811,0.61410601,0.210462141,7.629034955
0.649683493,0.974828814,0.100967982,0.806530481,0.074229844,11.55226292
0.793356941,0.125021743,0.721354918,0.251364691,0.326345807,3.922542835
0.091729578,0.763934587,0.067197479,0.715270895,0.602371449,7.881326333
0.816950832,0.697084936,0.593297984,0.957221669,0.787927419,9.818297125
0.71410247,0.913162689,0.856563514,0.062421355,0.406215614,10.62020257
0.715206877,0.275664455,0.333195835,0.665641304,0.66351789,5.368877066
0.770006111,0.749097235,0.798685389,0.603403525,0.513041658,9.83899461
0.355417604,0.779057523,0.772144579,0.93165507,0.570497506,9.187018845
0.214428565,0.9859155,0.545937348,0.676000625,0.191621563,10.31809141
0.715618513,0.065453687,0.971300389,0.605932014,0.703341249,3.565269825
0.661823257,0.736975908,0.366475958,0.924820661,0.206997024,9.627363074
0.726818879,0.154971229,0.324204581,0.287103047,0.249849202,3.936867798
0.417682368,0.556741333,0.111254952,0.894514014,0.134287171,7.183821752
0.734091154,0.919351084,0.986332419,0.039271859,0.70009674,10.74256153
0.51890937,0.758996003,0.083167364,0.297491891,0.045363565,8.704312523
0.825051895,0.505162641,0.819486536,0.348061641,0.006001028,7.558163
0.593365407,0.008841629,0.911378449,0.023916793,0.308042266,2.093204715
0.252567145,0.309563681,0.138338927,0.654011992,0.079211561,4.229604511
0.283838467,0.350850956,0.328001482,0.629135372,0.607848287,4.713749714
0.233127492,0.866285145,0.703361406,0.077677354,0.64504668,8.73539926
0.210546358,0.504454866,0.027980259,0.139810811,0.093253004,5.317979137
0.759294007,0.084565011,0.462860424,0.488703656,0.494471562,3.634128673
0.17389634,0.599432841,0.423650686,0.047907831,0.713694992,6.061932083
0.031188803,0.30900363,0.824167132,0.695967576,0.510945173,3.760125095
0.725356537,0.622391524,0.40811031,0.897819441,0.518992199,8.769278136
0.868712966,0.379762514,0.462921592,0.415047037,0.280336051,6.545520527
0.067409431,0.515021631,0.831073725,0.264417862,0.001627533,5.292987795
0.355320886,0.488677751,0.271471574,0.579034264,0.414543049,6.105535143
0.411210866,0.348223324,0.552938343,0.851968638,0.640765821,5.346786974
0.791640409,0.386187871,0.891493646,0.484138539,0.09973026,6.539794144
0.747071915,0.588629699,0.80129455,0.269076148,0.817402504,7.99225693
0.181651476,0.010590333,0.22191025,0.989408842,0.186645388,1.680715627
