0.788126983,0.185937066,0.095583143,0.339234034,0.424051033,4.399032697
0.007095936,0.047658579,0.223106686,0.935466349,0.0249371,1.436995907
0.935967108,0.652437145,0.05773077,0.349555125,0.144584806,9.042668828
0.396248864,0.58175228,0.110563476,0.191154357,0.132293129,6.641101068
0.400880545,0.524873512,0.732443452,0.478554459,0.237707772,6.573519696
0.849962513,0.093753887,0.860875993,0.597714566,0.582557027,4.189388564
0.353476951,0.326218489,0.87849807,0.546571803,0.013074738,4.745023617
0.520121011,0.028050226,0.093421448,0.763660999,0.885698498,2.597963003
0.801854653,0.323571,0.576557378,0.457749381,0.125788145,5.908060534
0.639639791,0.364079472,0.37471743,0.305994371,0.147326,5.587814004
0.022480574,0.853089758,0.286935728,0.124553267,0.756654692,7.935798027
0.642801658,0.39329543,0.792329842,0.376820557,0.245055146,6.027120267
0.586504713,0.978573625,0.41554245,0.813712034,0.628334274,11.47596356
0.240819144,0.434867135,0.769590134,0.70537783,0.851463199,5.518645207
0.342664922,0.324489018,0.872638118,0.290541897,0.120439002,4.439644596
0.230375259,0.61807732,0.31508347,0.533817081,0.602628601,6.860107937
0.436081383,0.798354868,0.793615092,0.548275564,0.652483426,9.224244994
0.050541434,0.663608635,0.330065828,0.012303903,0.808640771,6.212321063
0.102043279,0.111482715,0.035157433,0.044228903,0.250423832,1.361789383
0.804006268,0.391426492,0.456141865,0.976411938,0.342198257,7.0161818
0.474197068,0.636357117,0.604769392,0.035189176,0.998370532,7.32409139
0.440883368,0.531710734,0.607547468,0.424471292,0.081551868,6.672253924
0.767133506,0.457584439,0.752071521,0.058722992,0.597759788,6.651359908
0.832825797,0.925122994,0.865692527,0.872273171,0.214109454,11.89596679
0.297485681,0.107043556,0.226574066,0.716064983,0.556213216,2.624026066
0.317175333,0.933570172,0.62608244,0.780172805,0.99639565,10.27782932
0.47891452,0.941816555,0.630400614,0.810116999,0.670294301,10.86820169
0.701445299,0.884340254,0.610668951,0.936889235,0.943683226,11.14074127
0.871854752,0.016037959,0.688851965,0.948069953,0.893620583,3.866411791
0.850266102,0.093061787,0.510253997,0.010608644,0.330939657,3.516321453
0.312601589,0.465993102,0.080729922,0.063564496,0.662749271,5.213875062
0.722316822,0.674080185,0.460654073,0.10616146,0.206533424,8.445784027
0.567210655,0.071884505,0.831584293,0.786481342,0.956540268,3.326338239
0.341312608,0.082484987,0.762439983,0.634065555,0.49177315,2.575729458
0.79230673,0.647160766,0.371177271,0.226749093,0.519921615,8.513486951
0.523986731,0.698702097,0.096187832,0.176693716,0.872051005,8.059095985
0.215015314,0.002121076,0.812995949,0.479086405,0.197179195,1.330211104
0.662467163,0.064313035,0.901501203,0.231305385,0.5178989,3.004869461
0.410211837,0.690714143,0.344278514,0.354310184,0.930040356,7.880557042
0.509821948,0.954271884,0.983151695,0.532204123,0.538869712,10.87624181
0.622567335,0.327681361,0.444595413,0.689345655,0.345273167,5.608436853
0.04060037,0.02761331,0.211717359,0.09485287,0.616658711,0.51386876
0.341677489,0.386351087,0.577513647,0.098612553,0.399091413,4.733632946
0.564139241,0.191697024,0.91218567,0.226202675,0.158749684,3.85369632
0.153307136,0.455241807,0.261029805,0.453921406,0.254993783,5.071055927
0.619876864,0.353604184,0.70224164,0.615286875,0.937223701,5.818870701
0.393319066,0.837471449,0.545771101,0.066927301,0.696053555,8.909654889
0.931611062,0.039832064,0.245771084,0.401073411,0.862902205,3.610922523
0.324083453,0.48047997,0.934144508,0.755301179,0.920755073,6.266724506
0.997177324,0.257511164,0.118805145,0.571599279,0.220993509,5.908056909
0.51026891,0.027441693,0.320225555,0.232397599,0.720411507,2.083831441
0.021148187,0.866575328,0.90877174,0.706115643,0.800325244,8.777755655
0.162185539,0.465431174,0.693262776,0.651782439,0.525956896,5.486670057
